Item Name,SKU,Brand,Spec,Cat_ID,Photo_1,Photo_2,Photo_3,Photo_4,Photo_5,Activate
สายไฟ THW 1x4-น้ำตาล Yaz.,สฟ-10004-BR,,,,,,,,,
สายไฟ THW 1x4-เขียว Yaz.,สฟ-10004-G,,,,,,,,,
สายไฟ THW 1x4-เขียวเหลือง Yaz.,สฟ-10004-G-Y,Yazaki,,3010,,,,,,
สายไฟ THW 1x4-เทา Yaz.,สฟ-10004-GY,,,,,,,,,
สายไฟ THW 1x4-น้ำเงิน Yaz.,สฟ-10004-L,,,,,,,,,
สายไฟ THW 1x4 ฟ้า-YAz.,สฟ-10004-LB,,,,,,,,,
สายไฟ THW 1x4-แดง Yaz.,สฟ-10004-R,,,,,,,,,
สายไฟ THW 1x4-ขาว Yaz.,สฟ-10004-WH,,,,,,,,,
สายไฟ THW 1x4-เหลือง Yaz.,สฟ-10004-YE,,,,,,,,,
สายไฟ THW 6-ดำ Yaz.,สฟ-10006-BK,,,,,,,,,
สายไฟ THW 6 G/Y-YAz.,สฟ-10006-G-Y,,,,,,,,,
สายไฟ THW 6-เขียว YAz.,สฟ-10006-GR,Yazaki,,3010,,,,,,
สายไฟ THW 16-ดำ Yaz.,สฟ-10016-BK,Yazaki,,3010,,,,,,
สายไฟ THW(F) 1x1.5-ดำ Yaz.,สฟ-10099-BL,,,,,,,,,
สายไฟ THW(F) 1x1.5-น้ำตาล Yaz.,สฟ-10099-BR,,,,,,,,,
สายไฟ THW(F) 1x1.5-เขียวเหลือง Yaz.,สฟ-10099-G-Y,,,,,,,,,
สายไฟ THW(F) 1x1.5-เขียว Yaz.,สฟ-10099-GR,Yazaki,,3010,,,,,,
สายไฟ THW(F) 1x1.5-เทา Yaz.,สฟ-10099-GY,,,,,,,,,
สายไฟ IV(F) 1x0.5-ดำ Yaz.,สฟ-11000-BK,,,,,,,,,
สายไฟ IV(F) 1x0.5-เขียว Yaz.,สฟ-11000-G,,,,,,,,,
สายไฟ IV(F) 1x0.5-เทา Yaz.,สฟ-11000-GREY,,,,,,,,,
สายไฟ IV(F) 1x0.5-เขียวเหลือง Yaz.,สฟ-11000-GY,,,,,,,,,
สายไฟ IV(F) 1x0.5-น้ำเงิน Yaz.,สฟ-11000-L,,,,,,,,,
สายไฟ IV(F) 1x0.5-ขาว Yaz.,สฟ-11000-W,Yazaki,,3010,,,,,,
สายไฟ IV(F) 1x0.5-เหลือง Yaz.,สฟ-11000-Y,,,,,,,,,
สายไฟ IV(F) 1x1-น้ำตาล Yaz.,สฟ-11001-BR,,,,,,,,,
สายไฟ IV(F) 1x1-เขียว Yaz.,สฟ-11001-G,,,,,,,,,
สายไฟ IV(F) 1 เขียว/เหลือง Yaz.,สฟ-11001-GY,,,,,,,,,
สายไฟ IV(F) 1x1-น้ำเงิน Yaz.,สฟ-11001-L,,,,,,,,,
สายไฟ IV(F) 1 ขาว Yaz.,สฟ-11001-W,,,,,,,,,
สายไฟ IV(F) 1 เหลือง Yaz.,สฟ-11001-Y,Yazaki,,3010,,,,,,
สายไฟ THW(F) 1x1.5-เหลือง Yaz.,สฟ-11002-Y,,,,,,,,,
สายไฟ VAF 2x1 mm2-YAz.,สฟ-12001-,Yazaki,,3011,,,,,,
สายไฟ VAF 2x2.5 mm2 Yaz.,สฟ-12003-,Yazaki,,3011,,,,,,
สายไฟ VAF 2x6 mm2 Yaz.,สฟ-12006-,Yazaki,,3011,,,,,,
สายไฟ NYY 2x1.5 mm2 Yaz.,สฟ-14202-,Yazaki,,3017,,,,,,
สายไฟ NYY 2x2.5 mm2-YAz.,สฟ-14203-,Yazaki,,3017,,,,,,
สายไฟ NYY 2x35mm2-YAz,สฟ-14235-,Yazaki,,3017,,,,,,
สายไฟ NYY 3x2.5 mm2 Yaz.,สฟ-14303-,Yazaki,,3017,,,,,,
สายไฟ NYY 4x16mm2-YAz.,สฟ-14416-,Yazaki,,3017,,,,,,
สายไฟ NYY 4x25mm2-YAz.,สฟ-14425-,Yazaki,,3017,,,,,,
สายไฟ THW-A 16 Fuhrer,สฟ-21016-,Fuhrer,,3018,,,,,,
สายไฟ THW-A 25 FUHRER,สฟ-21025-,Fuhrer,,3018,,,,,,
สายไฟ THW-A 35 Fuhrer,สฟ-21035-,Fuhrer,,3018,,,,,,
สายไฟ VCT 2x0.5 Fuhrer,สฟ-22000-,Fuhrer,,3012,,,,,,
สายไฟ VCT 2x0.5 Fuhrer/เมตร,สฟ-22000-1,,,,,,,,,
สายไฟ VCT 2x1 Fuhrer/เมตร,สฟ-22001-1,Fuhrer,,3012,,,,,,
สายไฟ VCT 2x1.5 Fuhrer,สฟ-22002-,Fuhrer,,3012,,,,,,
สายไฟ VCT 2x1.5 Fuhrer/เมตร,สฟ-22002-1,,,,,,,,,
สายไฟ VCT 2x2.5 Fuhrer/เมตร,สฟ-22003-1,Fuhrer,,3012,,,,,,
สายไฟ VCT 3x1 Fuhrer/เมตร,สฟ-23001-1,Fuhrer,,3012,,,,,,
สายไฟ VCT 3x1.5 Fuhrer,สฟ-23002-,Fuhrer,,3012,,,,,,
สายไฟ VCT 3x1.5 Fuhrer/เมตร,สฟ-23002-1,,,,,,,,,
สายไฟ VCT 3x2.5 Fuhrer,สฟ-23003-,Fuhrer,,3012,,,,,,
สายไฟ VCT 3x2.5 Fuhrer/เมตร,สฟ-23003-1,,,,,,,,,
สายไฟ VCT 4x1 Fuhrer/เมตร,สฟ-24001-1,Fuhrer,,3012,,,,,,
สายไฟ VCT 4x1.5 Fuhrer,สฟ-24002-,Fuhrer,,3012,,,,,,
สายไฟ VCT 4x1.5 Fuhrer/เมตร,สฟ-24002-1,,,,,,,,,
สายไฟ VCT 4x2.5 Fuhrer/เมตร,สฟ-24003-1,Fuhrer,,3012,,,,,,
สายไฟ THW 1.5-น้ำตาล D  ,สฟ-30001-BR,Deema,,3010,,,,,,
สายไฟ THW 1.5-เขียว/90M.D,สฟ-30001-G,,,,,,,,,
สายไฟ THW 1.5 เขียวเหลือง D/PKS,สฟ-30001-G-Y,,,,,,,,,
สายไฟ THW 1.5-เทา/90M.D,สฟ-30001-GY,,,,,,,,,
สายไฟ THW 1.5-น้ำเงิน/90M.D,สฟ-30001-L,,,,,,,,,
สายไฟ THW 1.5-แดง/90M.D,สฟ-30001-R,,,,,,,,,
สายไฟ THW 1.5-ขาว/90M.D/PKS,สฟ-30001-W,,,,,,,,,
สายไฟ THW 1.5-เหลือง/90M.D,สฟ-30001-Y,,,,,,,,,
สายไฟ THW 2.5-ดำ/90M.PKS        ,สฟ-30002-B,Deema,,3010,,,,,,
สายไฟ THW 2.5-น้ำตาล D,สฟ-30002-BR,,,,,,,,,
สายไฟ THW 2.5-เขียว D,สฟ-30002-G,,,,,,,,,
สายไฟ THW 2.5-เขียวเหลือง D ,สฟ-30002-G-Y,,,,,,,,,
สายไฟ THW 2.5-เทา/90M.D,สฟ-30002-GY,,,,,,,,,
สายไฟ THW 2.5-น้ำเงิน/90M.D,สฟ-30002-L,,,,,,,,,
สายไฟ THW 2.5-แดง/90M.D,สฟ-30002-R,,,,,,,,,
สายไฟ THW 2.5-ขาว/90M.D,สฟ-30002-W,,,,,,,,,
สายไฟ THW 2.5-เหลือง/90M.D,สฟ-30002-Y,,,,,,,,,
สายไฟ THW 4-ดำ/90M.D/PKS,สฟ-30004-B,,,,,,,,,
สายไฟ THW 4-น้ำตาล/90M.D,สฟ-30004-BR,,,,,,,,,
สายไฟ THW 4-เขียว/90M.D,สฟ-30004-G,,,,,,,,,
สายไฟ THW 4-เขียวเหลือง/90M.D,สฟ-30004-G-Y,,,,,,,,,
สายไฟ THW 4-เทา/90M.D,สฟ-30004-GY,,,,,,,,,
สายไฟ THW 4-น้ำเงิน/90M.D,สฟ-30004-L,Deema,,3010,,,,,,
สายไฟ THW 4-แดง/90M.D,สฟ-30004-R,,,,,,,,,
สายไฟ THW 4-ขาว/90M.D/PKS,สฟ-30004-W,,,,,,,,,
สายไฟ THW 4-เหลือง/90M.D,สฟ-30004-Y,,,,,,,,,
สายไฟ THW 6-ดำ/90M.D,สฟ-30006-BK,Deema,,3010,,,,,,
สายไฟ THW 10-ดำ/90M.D,สฟ-30010-,Deema,,3010,,,,,,
สายไฟ THW 16-ดำ/90M.D/PKS,สฟ-30016-,Deema,,3010,,,,,,
สายไฟVAF-GRD 2x2.5/1.5 (20M)D,สฟ-30202-20,Deema,,3011,,,,,,
สายไฟVAF-GRD 2x2.5/1.5 (30M)D,สฟ-30202-30,,,,,,,,,
สายไฟVAF-GRD 2x2.5/1.5 (50M)D,สฟ-30202-50,,,,,,,,,
สายไฟVAF 2x1.5 (20M)D/PKS,สฟ-31201-20,PKS,,3011,,,,,,
สายไฟVAF 2x1.5 (30M)D,สฟ-31201-30,,,,,,,,,
สายไฟVAF 2x1.5 (50M)D,สฟ-31201-50,,,,,,,,,
สายไฟVAF 2x2.5 (20M)D,สฟ-31202-20,,,,,,,,,
สายไฟVAF 2x2.5 (30M)D,สฟ-31202-30,,,,,,,,,
สายไฟVAF 2x2.5 (50M)D,สฟ-31202-50,PKS,,3011,,,,,,
สายหล่อ 2(ขา) VKF2x0.5/1.6M.,สฟ-40020-,ANT,,3013,,,,,,
สายหล่อ 2(ขา) VKF2x1/2M.,สฟ-40021-,,,,,,,,,
สายไฟสีเทาVKF 2x0.5mm2.ANT,สฟ-40200-,ANT,,3013,,,,,,
สายไฟสีเทาVKF 2x1 mm2 ANT,สฟ-40201-,ANT,,3013,,,,,,
สายไฟสีเทาVKF 2x1.5mm2 ANT,สฟ-40202-,ANT,,3013,,,,,,
สายไฟ VKF 2x2.5 mm2-ANT,สฟ-40203-,ANT,,3013,,,,,,
สายไฟ VCT 2x0.5 mm2-TUN,สฟ-50002-1,Thai Union,,3012,,,,,,
สายไฟ VCT 2x1 mm2-TUN,สฟ-50002-2,Thai Union,,3012,,,,,,
สายไฟ VCT 2x1.5 mm2-TUN,สฟ-50002-3,Thai Union,,3012,,,,,,
สายไฟ VCT 2x2.5 mm2 TUn,สฟ-50002-4,Thai Union,,3012,,,,,,
สายไฟ VCT 3x1 mm2 T-Un,สฟ-50003-0,Thai Union,,3012,,,,,,
สายไฟ VCT 3x1.5 mm2 TUN,สฟ-50003-1,Thai Union,,3012,,,,,,
สายไฟ VCT 3x2.5 mm2 T-Un,สฟ-50003-2,Thai Union,,3012,,,,,,
สายไฟ VCT 4x1.5 mm2 T-Un,สฟ-50004-2,Thai Union,,3012,,,,,,
สายไฟ VCT 4x2.5 mm2 TUN,สฟ-50004-3,Thai Union,,3012,,,,,,
สลิปต่อสายเปลือย CSL-10,สล-00000-10,,,,,,,,,
สลิปต่อสายเปลือย CSL-16,สล-00000-16,,,,,,,,,
สลิปต่อสายเปลือย CSL-25,สล-00000-25,,,,,,,,,
สลิปต่อสายเปลือย CSL-35,สล-00000-35,,,,,,,,,
สลิปต่อสายเปลือย CSL-50,สล-00000-50,,,,,,,,,
สลิปต่อสายเปลือย CSL-70,สล-00000-70,,,,,,,,,
สลิปต่อสายเปลือย CSL-95,สล-00000-95,,,,,,,,,
สลิปต่อสายเปลือย CSL-120,สล-00000-99,,,,,,,,,
สลิปหุ้ม ตัวแดง BF1.5 T.LUG ,สล-00001-1RE,,,,,,,,,
สลิปหุ้มแดง(ถุง100ต) BF1.5 T.LUG ,สล-00001-RE,,,,,,,,,
สลิปหุ้ม ตัวน้ำเงิน BF2.5 T.LUG ,สล-00002-1BL,,,,,,,,,
สลิปหุ้ม ตัวเหลือง BF6 T.LUG ,สล-00006-1YE,,,,,,,,,
สลิปหุ้มเหลือง(ถุง100ต.) BF6 T.LUG ,สล-00006-YE,,,,,,,,,
สวิทช์กระตุก อิตาลี,สว-00000-,CEL,,1410,,,,,,
สวิทช์ลูกลอย 2ตุ้ม PTEN,สว-00000-1,,,,,,,,,
สวิทช์ลูกลอย 5M. Botric,สว-00000-11,,,,,,,,,
สวิทช์แสงแดด 1500W DNS/LUMIN,สว-00000-1500,,,,,,,,,
สวิทช์กันขโมย 1870 VETO,สว-00000-1870,Veto,,1120,,,,,,
สวิทช์แสงแดด 3A KAGAsel,สว-00000-3,Kagasel,,1120,,,,,,
สวิทช์กดผ่านแมก.TPB-2 tend,สว-00001-,,,,,,,,,
สวิทช์กดผ่านแมก.TPB-3 tend,สว-00001-0,,,,,,,,,
สวิทช์เท้าเหยียบ TFS-101 tend,สว-00001-01,,,,,,,,,
สวิทช์เท้าเหยียบ TFS-105 tend,สว-00001-05,,,,,,,,,
สวิทช์เท้าเหยียบ TFS-201 tend,สว-00001-06,,,,,,,,,
สวิทช์เครน 2ปุ่ม THS-61 tend,สว-00001-61,,,,,,,,,
สวิทช์เครน 4ปุ่ม THS-62 tend,สว-00001-62,,,,,,,,,
สวิทช์เครน 6ปุ่ม THS-63 tend,สว-00001-63,,,,,,,,,
สวิทช์กดจม BS-216 CIRCON,สว-00002-16,,,,,,,,,
สวิทช์กดจม BS-230 CIRCON,สว-00002-30,,,,,,,,,
สวิทช์แลมป์แดง ล็อค4P 220v,สว-00004-,,,,,,,,,
สวิทช์ลอย [ ] SS1621 มอก. VENA,สว-01000-,Vena,,1410,,,,,,
สวิทช์ฝังเมจิก 1ทาง (มอก) VENA,สว-01021-MS,Vena,,1410,,,,,,
สวิทช์ฝัง 2ทาง (มอก) VENA,สว-01031-MS,Vena,,1410,,,,,,
สวิทช์กลางทาง PS0621 (มอก) VENA,สว-01036-,Vena,,1410,,,,,,
สวิทช์ 1ทาง Leaf Style PL.,สว-10001-,Philips,,1410,,,,,,
สวิทช์ 2ทาง Leaf Style PL.,สว-10002-,Philips,,1410,,,,,,
สวิทช์กระดิ่ง Leaf Style PL.,สว-10003-,Philips,,1410,,,,,,
สวิทช์หรี่ไฟ 300W Leaf Style PL.,สว-10004-,Philips,,1410,,,,,,
สวิทช์กดกระดิ่งไม่มีไฟ 89Y Bticino,สว-10089-,Bticino,,1410,,,,,,
สวิทช์กดกระดิ่งมีไฟ 89YL Bticino,สว-10089-L,Bticino,,1410,,,,,,
สวิทช์หรี่ไฟขาว 600W SL-9 Wide#,สว-20000-9,Chang,,1410,,,,,,
สวิทช์หรี่ไฟดำ 300W SD-300c ช้างi,สว-20300-C,Chang,,1410,,,,,,
สวิทช์ 1ทาง CH-501 ช้างY,สว-20501-,Chang,,1410,,,,,,
สวิทช์ 2ทาง CH-502 ช้างY,สว-20502-,Chang,,1410,,,,,,
สวิทช์หรี่ไฟขาว 300W DCH-509 ช้างY,สว-20509-,Chang,,1410,,,,,,
สวิทช์ 1ทาง สีขาว S-611 ช้าง i,สว-20611-,Chang,,1410,,,,,,
สวิทช์ 1ทาง สีดำ S-611c ช้าง i,สว-20611-C,,,,,,,,,
สวิทช์คู่ สีขาว S-614 ช้าง i,สว-20614-,Chang,,1410,,,,,,
สวิทช์คู่ สีดำ S-614C ช้าง i,สว-20614-C,,,,,,,,,
สวิทช์คู่ (ไฟ)สีดำ S-614LC ช้าง i,สว-20614-LC,Chang,,1410,,,,,,
สวิทช์ 2ทาง ขาว S-731 ช้าง i,สว-20731-,,,,,,,,,
สวิทช์ 2ทาง ดำ S-731C ช้าง i,สว-20731-C,Chang,,1410,,,,,,
สวิทช์ 2ทาง ดำ(กลาง) S-732C ช้าง i,สว-20732-C,Chang,,1410,,,,,,
สวิทช์ 2ทาง ดำ(ใหญ่) S-733C ช้าง i,สว-20733-C,Chang,,1410,,,,,,
สวิทช์แสงแดด 6A LX-P01 HaCO,สว-40000-6,Haco,,1120,,,,,,
สวิทช์กระดิ่งลอย M3-B11 HaCO,สว-40003-B11,Haco,,1120,,,,,,
สวิทช์หรี่พัดลม 250W M3-C11 HaCO,สว-40003-C11,Haco,,1120,,,,,,
สวิทช์ลอย 1สวิทช์ M3-S11 HaCO,สว-40003-S11,Haco,,1120,,,,,,
สวิทช์ลอย 2สวิทช์ M3-S21 HaCO,สว-40003-S21,,,,,,,,,
สวิทช์ลอย 3สวิทช์ M3-S31 HaCO,สว-40003-S31,,,,,,,,,
สวิทช์ 1ทาง H40-S111 HaCO,สว-40111-,Haco,,1120,,,,,,
สว่านโรตารี่ 2-26DRE/42185*TK.นง*,สว-42185-,Pumpkin,,1513,,,,,,
สว่านโรตารี่ J-2024HD/42209 PK.,สว-42209-,Pumpkin,,1513,,,,,,
สว่านไฟฟ้า2หุน P9306D2/43005 PK.,สว-43005-,Pumpkin,,1513,,,,,,
สว่านไฟฟ้า3หุน P9810/43015 PK.,สว-43015-,Pumpkin,,1513,,,,,,
สวิทช์ 1ทาง WNG5001-701 Pana,สว-50010-,Panasonic,,1410,,,,,,
สวิทช์ 1ทาง WEG5001K Pana,สว-50011-,Panasonic,,1410,,,,,,
สวิทช์ 2ทาง WNG5002-701 Pana,สว-50020-,Panasonic,,1410,,,,,,
สวิทช์ 2ทาง WEG5002K Pana,สว-50021-,Panasonic,,1410,,,,,,
สว่านโรตารี่ J-RH3326/50148 PK.,สว-50148-,Pumpkin,,1513,,,,,,
สว่านไฟฟ้า2หุน J-D6532/50152 PK.,สว-50152-,Pumpkin,,1513,,,,,,
สวิทช์หรี่ 300W WEG57813 Pana,สว-50300-,Panasonic,,1410,,,,,,
สวิทช์กระดิ่งกันน้ำ EGG331 Pana,สว-50331-,Panasonic,,1410,,,,,,
สวิทช์หรี่ 500W WEG57816 Pana,สว-50500-,Panasonic,,1410,,,,,,
สวิทช์1ทาง ปิดมีไฟ WEG5151-51K Pana,สว-51510-51K,Panasonic,,1410,,,,,,
สวิทช์กระตุก WS3202K-8 Pana,สว-53202-,Panasonic,,1410,,,,,,
สวิทช์กดเปิด WEG5401-7K Pana,สว-54017-,Panasonic,,1410,,,,,,
สวิทช์ 1ทาง WEG5511MH เทา Pana,สว-55511-,Panasonic,,1410,,,,,,
สวิทช์ 2ทาง WEG5512MH เทา Pana,สว-55512-,Panasonic,,1410,,,,,,
สวิทช์ 1ทาง WEG5521MH เทา Pana,สว-55521-,,,,,,,,,
สวิทช์ 2ทาง WEG5522MH เทา Pana,สว-55522-,,,,,,,,,
สวิทช์ 1ทาง WEG5531MH เทา Pana,สว-55531-,,,,,,,,,
สวิทช์ 1ทาง WEAG 5531 Pana,สว-55531-A,Panasonic,,1410,,,,,,
สวิทช์ 1ทาง WEG5531MB ดำ Pana,สว-55531-MB,Panasonic,,1410,,,,,,
สวิทช์ 2ทาง WEG5532MH เทา Pana,สว-55532-,,,,,,,,,
สวิทช์ 2ทาง WEAG 5532 Pana,สว-55532-A,Panasonic,,1410,,,,,,
สวิทช์ 2ทาง WEG5532MB ดำ Pana,สว-55532-MB,,,,,,,,,
สวิทช์หรี่ 50W LED WEG57912 Pana,สว-57912-,Panasonic,,1410,,,,,,
สวิทช์ 1ทาง AM5001WT btic,สว-65001-,Bticino,,1410,,,,,,
สวิทช์สับกันน้ำ2สาย WHD20A~GY Schn.,สว-80002-20,,,,,,,,,
สวิทช์สับกันน้ำ2สาย WHD35A~GY Schn.,สว-80002-35,,,,,,,,,
สวิทช์สับกันน้ำ2สาย WHD63A Schn.,สว-80002-63,,,,,,,,,
สวิทช์สับกันน้ำ3สาย WHT20A~GY Schn.,สว-80003-20,,,,,,,,,
สวิทช์สับกันน้ำ3สาย WHT35A~GY Schn.,สว-80003-35,,,,,,,,,
สวิทช์สับกันน้ำ3สาย WHT55A~GY Schn.,สว-80003-55,,,,,,,,,
สวิทช์สับกันน้ำ3สาย WHT63A Schn.,สว-80003-63,,,,,,,,,
สวิทช์กดกระดิ่ง A3031WBP Schn.,สว-83031-,,,,,,,,,
สวิทช์3031P1ทาง-2M/1ช่อง Schn.,สว-83031-12,,,,,,,,,
สวิทช์3031P2ทาง-3M/2ช่อง Schn.,สว-83031-23,,,,,,,,,
สวิทช์กด-เรียบ T2BFR-เขียว Tend,สว-90000-G,,,,,,,,,
สวิทช์กด-เรียบ T2BFR-แดง Tend,สว-90000-R,,,,,,,,,
สวิทช์กด-เห็ด T2BMR-เขียว Tend,สว-90001-G,,,,,,,,,
สวิทช์กด-เห็ด T2BMR-แดง Tend,สว-90001-R,,,,,,,,,
สวิทช์ลูกศร T2SSR2-B Tend,สว-90002-2,,,,,,,,,
สวิทช์ลูกศร T2SSR4-B Tend,สว-90002-4,,,,,,,,,
สวิทช์ล็อค-เห็ด T2BKR-แดง Tend,สว-90003-R,,,,,,,,,
สายดรอปไวร์ 2x0.9/200M.,สา-00000-,,,,,,,,,
สายโทรศัพท์ STW 2x22 AWG-PD,สา-00022-002,Phelps Dodge,,3015,,,,,,
สายโทรศัพท์ STW 4x22 AWG-PD,สา-00022-004,Phelps Dodge,,3015,,,,,,
สายโทรศัพท์ STW 2x24 AWG-PD,สา-00024-002,Phelps Dodge,,3015,,,,,,
สายโทรศัพท์ STW 4x24 AWG-PD,สา-00024-004,Phelps Dodge,,3015,,,,,,
สาย LAN Cat.6+หัว/2M. PK,สา-50006-02,CEL,,3014,,,,,,
สาย LAN Cat.6+หัว/3M. PK,สา-50006-03,,,,,,,,,
สาย LAN Cat.6+หัว/5M. PK,สา-50006-05,,,,,,,,,
สาย LAN Cat.6+หัว/10M. PK,สา-50006-10,,,,,,,,,
สาย LAN Cat.6+หัว/15M. PK,สา-50006-15,,,,,,,,,
สาย LAN Cat.6+หัว/20M. PK,สา-50006-20,CEL,,3014,,,,,,
สาย LAN Cat.6+หัว/25M. PK,สา-50006-25,,,,,,,,,
สาย LAN Cat.6+หัว/30M. PK,สา-50006-30,,,,,,,,,
สาย LAN Cat.6+หัว/50M. PK,สา-50006-50,,,,,,,,,
สายดำRG-6/U 95%CB-0106A-1 Link,สา-60106-B,Link,,3015,,,,,,
สาย Cat5 UTP CABLE CM P/N,สา-70005-W,,,,,,,,,
สาย Cat6 UTP CABLE W/FILLER P/N,สา-70006-L,,,,,,,,,
สายCat.6 US-9006-1(100M) Link,สา-90061-,Link,,3014,,,,,,
สายCat.5 US-9015(305M) Link,สา-90152-,Link,,3014,,,,,,
สายCat.6 US-9116(305M) Link,สา-91161-,Link,,3014,,,,,,
"หัวงูเห่า เกลียว 1/2"" S.City",หง-00000-2,,,,,,,,,
"หัวงูเห่า เกลียว 3/4"" S.City",หง-00000-3,,,,,,,,,
"หัวงูเห่า เกลียว 1"" S.City",หง-00001-,,,,,,,,,
